OffspringID,MotherID,FatherID,FamilyID,,,,,,Family
G1T1701_150_005_A5_G,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_150_005_A6_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_005_A7_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_005_A8_G,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_150_005_A9_G,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_150_005_B1_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_B10_G,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_150_005_B2_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_005_B3_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_B5_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_B6_G,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_150_005_B7_G,G1T1701_BR_055_P,G1T1701_BR_444_MP,G1T1701_BR_055_P__G1T1701_BR_444_MP,,,,,,
G1T1701_150_005_B8_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_B9_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_C1_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_005_C11_G,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_150_005_C12_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_C2_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_C3_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_C4_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_005_C6_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_005_C7_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_150_005_D1_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_D10_G,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_150_005_D12_G,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_150_005_D2_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_150_005_D3_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_D4_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_005_D5_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_D6_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_D7_G,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_150_005_E1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_E10_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_005_E11_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_E2_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_E3_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_150_005_E7_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_005_E9_G,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_150_005_F1_G,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_150_005_F10_G,G1T1701_BR_060_P,G1T1701_BR_022_P,G1T1701_BR_060_P__G1T1701_BR_022_P,,,,,,
G1T1701_150_005_F11_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_005_F12_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_005_F2_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_005_F3_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_150_005_F5_G,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_150_005_F6_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_005_F7_G,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_150_005_F9_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_005_G1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_G11_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_005_G3_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_G4_G,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_150_005_G5_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_005_G6_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_G7_G,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_150_005_G8_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_H1_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_H11_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_005_H2_G,G1T1701_BR_119_MP,G1T1701_BR_015_P,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,
G1T1701_150_005_H4_G,G1T1701_BR_123_MP,G1T1701_BR_251_MP,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,
G1T1701_150_005_H5_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_005_H6_G,G1T1701_BR_119_MP,G1T1701_BR_015_P,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,
G1T1701_150_005_H7_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_005_H8_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_150_006_A1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_A10_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_006_A11_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_006_A12_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_A2_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_A3_G,G1T1701_BR_211_MP,G1T1701_BR_428_MP,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,,
G1T1701_150_006_A4_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_A5_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_A6_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_A7_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_A8_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_A9_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_B1_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_006_B10_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_006_B11_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_006_B12_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_B2_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_B3_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_006_B4_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_B5_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_B6_G,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_B7_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_B8_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_006_B9_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_006_C1_G,G1T1701_BR_171_M,G1T1701_BR_189_MP,G1T1701_BR_171_M__G1T1701_BR_189_MP,,,,,,
G1T1701_150_006_C10_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_C11_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_C12_G,G1T1701_BR_052_P,G1T1701_BR_007_P,G1T1701_BR_052_P__G1T1701_BR_007_P,,,,,,
G1T1701_150_006_C3_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_C4_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_C5_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_C6_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_006_C7_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_C8_G,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_150_006_C9_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_150_006_D1_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_006_D10_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_006_D11_G,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_D12_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_D2_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_006_D3_G,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_150_006_D4_G,G1T1701_BR_211_MP,G1T1701_BR_189_MP,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,,
G1T1701_150_006_D5_G,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_150_006_D6_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_150_006_D7_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_006_D9_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_E1_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_006_E10_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_150_006_E11_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_E2_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_E3_G,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_150_006_E4_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_006_E5_G,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_E6_G,G1T1701_BR_070_P,G1T1701_BR_041_P,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,,
G1T1701_150_006_E7_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_F1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_F10_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_F11_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_F12_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_006_F3_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_F5_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_F6_G,G1T1701_BR_211_MP,G1T1701_BR_428_MP,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,,
G1T1701_150_006_F7_G,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_150_006_F8_G,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_150_006_F9_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_G1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_G10_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_G11_G,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_150_006_G3_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_006_G4_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_G5_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_006_G6_G,G1T1701_BR_057_GP,G1T1701_BR_012_P,G1T1701_BR_057_GP__G1T1701_BR_012_P,,,,,,
G1T1701_150_006_H10_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_006_H11_G,G1T1701_BR_171_M,G1T1701_BR_189_MP,G1T1701_BR_171_M__G1T1701_BR_189_MP,,,,,,
G1T1701_150_006_H2_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_H4_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_006_H5_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_006_H6_G,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_150_006_H7_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_H8_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_006_H9_G,G1T1701_BR_171_M,G1T1701_BR_189_MP,G1T1701_BR_171_M__G1T1701_BR_189_MP,,,,,,
G1T1701_150_007_A1_G,G1T1701_BR_211_MP,G1T1701_BR_189_MP,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,,
G1T1701_150_007_A10_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_150_007_A11_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_007_A12_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_150_007_A2_G,G1T1701_BR_070_P,G1T1701_BR_041_P,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,,
G1T1701_150_007_A4_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_007_A5_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_150_007_A8_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_007_A9_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_007_B1_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_007_B10_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_007_B11_G,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_150_007_B12_G,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_150_007_B2_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_007_B3_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_150_007_B4_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_007_B6_G,G1T1701_BR_057_GP,G1T1701_BR_014_P,G1T1701_BR_057_GP__G1T1701_BR_014_P,,,,,,
G1T1701_150_007_B7_G,G1T1701_BR_057_GP,G1T1701_BR_012_P,G1T1701_BR_057_GP__G1T1701_BR_012_P,,,,,,
G1T1701_150_007_B8_G,G1T1701_BR_211_MP,G1T1701_BR_428_MP,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,,
G1T1701_150_007_C1_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_007_C10_G,G1T1701_BR_064_P,G1T1701_BR_033_P,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,,
G1T1701_150_007_C11_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_007_C12_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_007_C2_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_007_C3_G,G1T1701_BR_401_MP,G1T1701_BR_025_P,G1T1701_BR_401_MP__G1T1701_BR_025_P,,,,,,
G1T1701_150_007_C4_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_150_007_C5_G,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_150_007_C6_G,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_150_007_C7_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_007_C8_G,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_150_007_D1_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_150_007_D10_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_007_D12_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_007_D3_G,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_150_007_D4_G,G1T1701_BR_171_M,G1T1701_BR_189_MP,G1T1701_BR_171_M__G1T1701_BR_189_MP,,,,,,
G1T1701_150_007_D5_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_150_007_D7_G,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_150_007_D9_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_007_E1_G,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_150_007_E10_G,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_150_007_E11_G,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
