Cohort,FamilyID,ID,class,logGAV
201701,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_150_001_B7_G,Offspring,0
201701,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_150_001_H9_G,Offspring,1.29
201701,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_150_003_A12_G,Offspring,0
201701,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_150_003_A4_G,Offspring,0
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_150_001_F8_G,Offspring,0
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_150_002_D3_G,Offspring,2.53
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_150_004_A3_G,Offspring,0
201701,G1T1701_BR_401_MP__G1T1701_BR_450_MP,G1T1701_150_001_B4_G,Offspring,1.2
201701,G1T1701_BR_461_P__G1T1701_BR_041_P,G1T1701_150_004_G2_G,Offspring,0
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_155_001_A7_G,Offspring,1.00E-05
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_155_001_H3_G,Offspring,1.92
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_155_001_G9_G,Offspring,1.71
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_155_001_B2_G,Offspring,0.91
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_155_001_E6_G,Offspring,0.82
201701,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_155_001_D7_G,Offspring,1.59
201701,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_155_001_F12_G,Offspring,1.00E-05
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_155_001_A6_G,Offspring,1.72
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_155_001_B5_G,Offspring,1.00E-05
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_155_001_H6_G,Offspring,1.15
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_155_001_B3_G,Offspring,1.4
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_155_001_D3_G,Offspring,1.00E-05
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_155_001_A11_G,Offspring,5.63
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_155_001_D10_G,Offspring,1.04
201701,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_155_001_A5_G,Offspring,1.00E-05
201701,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_155_001_F10_G,Offspring,1.00E-05
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_155_001_D6_G,Offspring,1.24
201701,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_155_001_A10_G,Offspring,1.22
201701,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_155_001_A8_G,Offspring,1.26
201701,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_155_001_C4_G,Offspring,1.00E-05
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_155_001_A4_G,Offspring,4.18
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_155_001_B4_G,Offspring,1.00E-05
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_155_001_E8_G,Offspring,1.00E-05
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_155_001_G5_G,Offspring,1.00E-05
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_155_001_G7_G,Offspring,1.00E-05
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_B1_G,Offspring,1.94
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_E3_G,Offspring,1.73
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_G11_G,Offspring,1.00E-05
201701,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_156_001_D9_G,Offspring,0.95
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_156_001_A4_G,Offspring,0
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_156_001_C11_G,Offspring,0
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_156_001_B5_G,Offspring,0
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_156_001_F10_G,Offspring,0
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_156_001_G10_G,Offspring,0.74
201701,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_156_001_B2_G,Offspring,0
201701,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_156_001_F2_G,Offspring,1.56
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_156_001_E9_G,Offspring,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_156_001_F3_G,Offspring,0
201701,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_156_001_D11_G,Offspring,0
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_156_001_G2_G,Offspring,0
201701,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_156_001_F12_G,Offspring,0.85
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_156_001_A10_G,Offspring,0
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_156_001_D1_G,Offspring,1
201701,B1_003,243_01_C12G,Offspring,4.56
201701,B1_008,243_01_A9G,Offspring,1.00E-05
201701,B1_008,243_01_B9G,Offspring,3.5
201701,B1_008,243_01_C5G,Offspring,3.2
201701,B1_008,243_01_D3G,Offspring,3.84
201701,B1_008,243_01_H7G,Offspring,4.8
201701,B1_016,243_01_D11G,Offspring,4.11
201701,B1_016,243_01_D12G,Offspring,3.82
201701,B1_016,243_01_E6G,Offspring,3.48
201701,B1_016,243_01_H8G,Offspring,1.00E-05
201701,B1_034,243_01_F11G,Offspring,3.9
201701,B1_037,243_01_B8G,Offspring,1.00E-05
201701,B1_003,244_01_D7G,Offspring,5.66
201701,B1_006,244_01_B8G,Offspring,3.67
201701,B1_008,244_01_A10G,Offspring,1.00E-05
201701,B1_008,244_01_B11G,Offspring,3.32
201701,B1_008,244_01_G11G,Offspring,3.31
201701,B1_008,244_01_H7G,Offspring,7.9
201701,B1_010,244_06_H4G,Offspring,3.88
201701,B1_023,244_01_E12G,Offspring,1.00E-05
201701,B1_023,244_06_A5G,Offspring,3.88
201701,B1_025,244_01_A7G,Offspring,4.62
201701,B1_025,244_01_B12G,Offspring,1.00E-05
201701,B1_025,244_06_D4G,Offspring,3.93
201701,B1_034,244_01_C12G,Offspring,7.02
201701,B1_037,244_01_B7G,Offspring,3.98
201701,B1_037,244_06_A6G,Offspring,3.62
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_016,201604BR359,Father,4.35
201701,B2_016,201604BR359,Father,4.35
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_018,201604BR376,Father,3.34
201701,B2_019,201604BR247,Father,3.16
201701,B2_019,201604BR247,Father,3.16
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_014,201604BR326,Father,4.07
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_015,201604BR336,Father,5.39
201701,B2_016,201604BR359,Father,4.35
201701,B2_016,201604BR359,Father,4.35
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_017,201604BR365,Father,3.55
201701,B2_019,201604BR247,Father,3.16
201701,B3_012,201602BR088,Father,2.31
201701,B3_012,201602BR088,Father,2.31
201701,B3_014,201602BR105,Father,1.39
201701,B3_014,201602BR105,Father,1.39
201701,B3_014,201602BR105,Father,1.39
201701,B3_015,201602BR104,Father,0
201701,B3_015,201602BR104,Father,0
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_017,201602BR102,Father,3.57
201701,B3_029,201602BR127,Father,0
201701,B3_012,201602BR088,Father,2.31
201701,B3_012,201602BR088,Father,2.31
201701,B3_012,201602BR088,Father,2.31
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_016,201602BR096,Father,1.7
201701,B3_017,201602BR102,Father,3.57
201701,B3_017,201602BR102,Father,3.57
201701,B3_017,201602BR102,Father,3.57
201701,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_123_MP,Father,0
201701,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_123_MP,Father,0
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_BR_134_MP,Father,5.965262961
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_182_MP,Father,4.256097654
201701,G1T1701_BR_211_MP__G1T1701_BR_372_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,G1T1701_BR_211_MP__G1T1701_BR_372_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_211_MP,Father,7.80903515
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_BR_401_MP,Father,6.198257978
201701,G1T1701_BR_401_MP__G1T1701_BR_450_MP,G1T1701_BR_401_MP,Father,6.198257978
201701,G1T1701_BR_461_P__G1T1701_BR_041_P,G1T1701_BR_461_P,Father,4.295601715
201701,G1T1701_BR_461_P__G1T1701_BR_041_P,G1T1701_BR_461_P,Father,4.295601715
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_BR_067_GP,Father,5.323183911
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_068_P__G1T1701_BR_017_P,G1T1701_BR_068_P,Father,6.611452928
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,G1T1701_BR_090_M__G1T1701_BR_022_P,G1T1701_BR_090_M,Father,6.035106768
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_012_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_103_MP__G1T1701_BR_014_P,G1T1701_BR_103_MP,Father,5.620033348
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_113_MP,Father,6.293253047
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
201701,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_BR_119_MP,Father,0
