Cohort,PrawnID,GAV,Age,Class,FamID,IntFamID,CohortFamID
201701,G1T1701_150_005_B5_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_H3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_F5_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_F11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_D1_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_B4_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_003_B11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_002_H1_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_001_E2_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_005_D10_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_005_B6_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_005_B10_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_F11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_E2_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_D8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_B7_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_B1_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_A7_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_A3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_002_B11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_H6_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_F3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_E12_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_A5_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_A10_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_BR_023_P,0.48,broodstock,father,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_156_001_C7_G,0.64,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_155_001_B7_G,0.72,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_156_001_A3_G,0.73,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_161_001_H1_G,0.91,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_152_001_E8_G,0.96,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_152_001_D12_G,1.05,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_155_001_E9_G,1.13,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_001_C1_G,1.2,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_157_001_B3_G,1.24,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_BR_062_P,1.26,broodstock,mother,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_155_001_F4_P,1.31,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_005_B8_G,1.35,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_B12_G,1.36,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_A9_G,1.39,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_005_H1_G,1.45,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_005_D3_G,1.56,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_001_B11_G,1.63,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_002_A3_G,1.84,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_160_001_C5_G,1.87,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_005_A9_G,1.94,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_157_001_D8_G,1.99,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_C8_G,1.99,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_001_B12_G,2.12,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_001_A8_G,2.26,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_152_001_A11_G,2.37,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_002_A6_G,2.49,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_003_E7_G,3.05,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_161_001_C5_G,3.27,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_161_001_F12_G,3.28,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_150_005_B3_G,3.51,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_002_F3_G,4.96,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_031_PL,6.42,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_088_PL,6.52,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_071_PL,6.6,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_049_PL,6.63,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_087_PL,6.79,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD2_062_PL,6.79,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_033_PL,7.06,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD2_039_PL,7.18,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_015_PL,7.34,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_020_PL,7.38,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_067_PL,7.39,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_076_PL,7.61,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_RD3_004_PL,8.09,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_155_001_C10_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_155_001_B6_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_F8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_D5_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_C9_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_C7_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_B8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_B11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_149_004_A8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63,25
201701,G1T1701_BR_049_GP,0,broodstock,mother,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_G4_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_C8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_B9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_152_001_D9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_004_H1_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_004_E11_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_004_B9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_003_G3_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_003_E2_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_003_D10_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_003_B7_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_001_B8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_003_D9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_002_E9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_001_H8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_001_C6_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_BR_003_P,0.37,broodstock,father,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_D10_G,0.63,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_D12_G,0.92,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_155_001_C7_G,0.97,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_152_001_D1_G,1.05,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_E3_G,1.11,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_F6_G,1.17,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_001_D10_G,1.44,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_005_A6_G,1.84,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_001_C9_G,1.98,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_002_D5_G,2.18,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_005_F12_G,2.3,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_002_B12_G,2.59,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_001_A12_G,2.72,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_004_C2_G,3.05,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_005_C1_G,4.03,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_156_001_D7_G,4.25,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_002_F10_G,4.61,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_150_004_E1_G,5.19,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_005_H6_G,5.19,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_073_PL,6.26,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_027_PL,6.54,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_066_PL,6.8,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_007_PL,6.93,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_072_PL,7.06,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_052_PL,7.28,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_046_PL,7.4,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_078_PL,7.5,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_RD3_075_PL,7.72,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_004_D7_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_149_004_A12_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64,26
201701,G1T1701_BR_166_MP,0,broodstock,mother,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_H7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_H3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_G11_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_E4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_D3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_B4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_005_A7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_G9_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_G4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_A2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_003_H10_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_003_C9_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_H7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_D4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_001_G10_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_005_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_005_C2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_003_G5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_003_D6_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_003_C12_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_002_C2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_001_H11_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_001_E2_G,1.2,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_B11_G,1.22,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_001_F11_G,1.49,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_001_G3_G,1.61,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_005_A3_G,1.77,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_005_G8_G,1.83,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_005_G9_G,1.93,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_H6_G,2.09,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_D9_G,2.1,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_B3_G,2.46,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_F11_G,2.49,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_G1_G,2.55,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_H10_G,2.62,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_BR_263_MP,2.77,broodstock,father,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_C7_G,2.77,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_149_002_F12_G,2.91,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_H5_G,3.36,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_002_F12_G,3.54,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_F5_G,3.67,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_D5_G,3.92,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_032_PL,5.82,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_150_004_A4_G,5.87,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_019_PL,6.04,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_009_PL,6.78,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_030_PL,7.02,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_C2_G,7.2,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_077_PL,7.39,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_053_PL,7.53,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_070_PL,7.56,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_RD3_022_PL,8.16,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_G8_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_G3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_D4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_155_001_C12_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65,27
201701,G1T1701_156_001_H1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_156_001_B11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_156_001_A8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_152_001_H11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_152_001_D5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_152_001_B4_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_152_001_A9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_005_E3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_005_A11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_H2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_G8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_D2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_C1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_A5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_003_E3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_003_C3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_002_E8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_005_E12_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_005_A1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_003_F10_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_003_D11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_F9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_E11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_A5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_001_F1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_001_D9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_001_A3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_BR_006_P,0.47,broodstock,father,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_001_B2_G,1.07,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_155_001_F3_G,1.39,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_005_C7_G,1.49,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_BR_053_GP,1.78,broodstock,mother,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_D1_G,2.05,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_B8_G,2.17,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_002_B5_G,2.5,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_002_G5_G,3.09,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_B3_G,4.8,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_004_H10_G,4.82,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD2_074_PL,5.19,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_150_005_A3_G,6.04,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD3_074_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD3_044_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD3_043_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD3_042_PL,6.88,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD2_031_PL,7.05,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD2_007_PL,7.31,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD2_041_PL,7.69,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_RD2_087_PL,8.7,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_155_001_H11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_149_004_D9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
