Cohort,SampleID,GAV,Class,Code,Type,FamilyID,IntFamID,,,,,,,,sample ID,GAV
201604,RA5_150,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_322,NA
201604,RA5_151,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_357,NA
201604,RA5_152,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_375,NA
201604,RA5_153,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_377,NA
201604,RA5_154,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_399,NA
201604,RA5_155,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_435,NA
201604,RA5_156,NA,Offspring,A5,larval,B2_015,13,,,,,,,,135_001_A6_G,3.02
201604,RA5_157,NA,Offspring,A5,larval,B2_015,13,,,,,,,,135_001_C5_G,ND
201604,RA5_158,NA,Offspring,A5,larval,B2_015,13,,,,,,,,136_001_A12_G,3.45
201604,RA5_159,NA,Offspring,A5,larval,B2_019,32,,,,,,,,136_001_F12_G,3.52
201604,RA5_161,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA4_021,NA
201604,RA5_163,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_063,NA
201604,RA5_164,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_123,NA
201604,RA5_165,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_128,NA
201604,RA5_166,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_135,NA
201604,RA5_167,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_144,NA
201604,RA5_168,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_163,NA
201604,RA5_169,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_177,NA
201604,RA5_170,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA4_191,NA
201604,RA5_171,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_194,NA
201604,RA5_173,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA4_200,NA
201604,RA5_175,NA,Offspring,A5,larval,B2_013,10,,,,,,,,RA4_205,NA
201604,RA5_176,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_212,NA
201604,RA5_178,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_214,NA
201604,RA5_179,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_215,NA
201604,RA5_180,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_217,NA
201604,RA5_181,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA4_238,NA
201604,RA5_182,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA4_250,NA
201604,RA5_183,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_252,NA
201604,RA5_184,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_261,NA
201604,RA5_185,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_273,NA
201604,RA5_186,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA4_278,NA
201604,RA5_187,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_284,NA
201604,RA5_188,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_294,NA
201604,RA5_189,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_296,NA
201604,RA5_191,NA,Offspring,A5,larval,B2_013,10,,,,,,,,RA4_328,NA
201604,RA5_193,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA4_329,NA
201604,RA5_195,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA4_353,NA
201604,RA5_196,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_369,NA
201604,RA5_197,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA4_382,NA
201604,RA5_198,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA4_393,NA
201604,RA5_199,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA4_416,NA
201604,RA5_201,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_422,NA
201604,RA5_202,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_435,NA
201604,RA5_203,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA4_452,NA
201604,RA5_204,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_456,NA
201604,RA5_206,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_465,NA
201604,RA5_207,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_468,NA
201604,RA5_208,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_007,NA
201604,RA5_209,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_015,NA
201604,RA5_210,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_037,NA
201604,RA5_212,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_060,NA
201604,RA5_213,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_064,NA
201604,RA5_217,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_075,NA
201604,RA5_220,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_085,NA
201604,RA5_222,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_105,NA
201604,RA5_223,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_117,NA
201604,RA5_224,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_186,NA
201604,RA5_225,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_193,NA
201604,RA5_226,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_195,NA
201604,RA5_227,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_198,NA
201604,RA5_228,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_222,NA
201604,RA5_229,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_229,NA
201604,RA5_230,NA,Offspring,A5,larval,B2_013,10,,,,,,,,RA5_244,NA
201604,RA5_231,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_247,NA
201604,RA5_234,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_264,NA
201604,RA5_235,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_282,NA
201604,RA5_236,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_286,NA
201604,RA5_237,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_300,NA
201604,RA5_238,NA,Offspring,A5,larval,B2_013,10,,,,,,,,RA5_318,NA
201604,RA5_239,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_332,NA
201604,RA5_240,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_366,NA
201604,RA5_241,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_367,NA
201604,RA5_242,NA,Offspring,A5,larval,B2_007,5,,,,,,,,135_001_A4_G,4.33
201604,RA5_243,NA,Offspring,A5,larval,B2_014,1,,,,,,,,135_001_B3_G,ND
201604,RA5_244,NA,Offspring,A5,larval,B2_017,8,,,,,,,,135_001_C6_G,3.8
201604,RA5_245,NA,Offspring,A5,larval,B2_007,5,,,,,,,,135_001_F2_G,7.21
201604,RA5_246,NA,Offspring,A5,larval,B2_004,39,,,,,,,,135_001_F7_G,6.23
201604,RA5_247,NA,Offspring,A5,larval,B2_017,8,,,,,,,,135_001_G2_G,5.12
201604,RA5_248,NA,Offspring,A5,larval,B2_010,4,,,,,,,,136_001_A11_G,6.98
201604,RA5_249,NA,Offspring,A5,larval,B2_014,1,,,,,,,,136_001_A4_G,3.69
201604,RA5_250,NA,Offspring,A5,larval,B2_019,32,,,,,,,,136_001_C6_G,4.7
201604,RA5_251,NA,Offspring,A5,larval,B2_015,13,,,,,,,,136_001_G3_G,5.36
201604,RA5_253,NA,Offspring,A5,larval,B2_014,1,,,,,,,,136_001_H3_G,ND
201604,RA5_254,NA,Offspring,A5,larval,B2_013,10,,,,,,,,RA4_037,NA
201604,RA5_256,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA4_059,NA
201604,RA5_257,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA4_270,NA
201604,RA5_258,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_279,NA
201604,RA5_259,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_281,NA
201604,RA5_261,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_325,NA
201604,RA5_263,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA4_358,NA
201604,RA5_264,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA4_363,NA
201604,RA5_265,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA4_395,NA
201604,RA5_267,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_431,NA
201604,RA5_268,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_445,NA
201604,RA5_269,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_030,NA
201604,RA5_270,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_033,NA
201604,RA5_271,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_035,NA
201604,RA5_272,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_053,NA
201604,RA5_274,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_084,NA
201604,RA5_275,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_088,NA
201604,RA5_276,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_092,NA
201604,RA5_277,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_100,NA
201604,RA5_279,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_127,NA
201604,RA5_280,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_133,NA
201604,RA5_282,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_161,NA
201604,RA5_283,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_181,NA
201604,RA5_285,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_213,NA
201604,RA5_286,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_256,NA
201604,RA5_287,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_265,NA
201604,RA5_288,NA,Offspring,A5,larval,B2_009,44,,,,,,,,RA5_306,NA
201604,RA5_290,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA5_337,NA
201604,RA5_291,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_361,NA
201604,RA5_292,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_387,NA
201604,RA5_293,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_426,NA
201604,RA5_295,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_432,NA
201604,RA5_296,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_448,NA
201604,RA5_299,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA5_451,NA
201604,RA5_300,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_461,NA
201604,RA5_301,NA,Offspring,A5,larval,B2_014,1,,,,,,,,135_001_F5_G,ND
201604,RA5_302,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_006,NA
201604,RA5_304,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_010,NA
201604,RA5_305,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_137,NA
201604,RA5_306,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA4_139,NA
201604,RA5_307,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_179,NA
201604,RA5_308,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_450,NA
201604,RA5_309,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_065,NA
201604,RA5_310,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_069,NA
201604,RA5_311,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_079,NA
201604,RA5_312,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_098,NA
201604,RA5_313,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_131,NA
201604,RA5_314,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_144,NA
201604,RA5_315,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_146,NA
201604,RA5_317,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_159,NA
201604,RA5_318,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_250,NA
201604,RA5_320,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_277,NA
201604,RA5_322,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_341,NA
201604,RA5_323,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_356,NA
201604,RA5_324,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_360,NA
201604,RA5_326,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_374,NA
201604,RA5_327,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_395,NA
201604,RA5_329,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA5_418,NA
201604,RA5_331,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_459,NA
201604,RA5_332,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_460,NA
201604,RA5_334,NA,Offspring,A5,larval,B2_021,14,,,,,,,,135_001_D9_G,3.48
201604,RA5_336,NA,Offspring,A5,larval,B2_020,22,,,,,,,,135_001_G6_G,ND
201604,RA5_337,NA,Offspring,A5,larval,B2_018,25,,,,,,,,136_001_G11_G,6.3
201604,RA5_341,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA4_099,NA
201604,RA5_342,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_141,NA
201604,RA5_343,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_275,NA
201604,RA5_345,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_302,NA
201604,RA5_346,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_311,NA
201604,RA5_347,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_330,NA
201604,RA5_348,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_333,NA
201604,RA5_349,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_352,NA
201604,RA5_350,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_409,NA
201604,RA5_351,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA4_434,NA
201604,RA5_354,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_032,NA
201604,RA5_355,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_038,NA
201604,RA5_356,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_045,NA
201604,RA5_357,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_046,NA
201604,RA5_358,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_059,NA
201604,RA5_360,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_063,NA
201604,RA5_361,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_093,NA
201604,RA5_363,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_096,NA
201604,RA5_364,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_125,NA
201604,RA5_365,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_126,NA
201604,RA5_366,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_130,NA
201604,RA5_367,NA,Offspring,A5,larval,B2_017,8,,,,,,,,RA5_189,NA
201604,RA5_369,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_207,NA
201604,RA5_371,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_234,NA
201604,RA5_372,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_268,NA
201604,RA5_373,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_279,NA
201604,RA5_374,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_287,NA
201604,RA5_375,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_307,NA
201604,RA5_376,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_308,NA
201604,RA5_377,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_324,NA
201604,RA5_378,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_336,NA
201604,RA5_379,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA5_402,NA
201604,RA5_381,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA5_404,NA
201604,RA5_382,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA5_457,NA
201604,RA5_383,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_458,NA
201604,RA5_384,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_465,NA
201604,RA5_387,NA,Offspring,A5,larval,B2_018,25,,,,,,,,135_001_B9_G,3.26
201604,RA5_389,NA,Offspring,A5,larval,B2_015,13,,,,,,,,136_001_A3_G,ND
201604,RA5_392,NA,Offspring,A5,larval,B2_015,13,,,,,,,,136_001_B12_G,ND
201604,RA5_394,NA,Offspring,A5,larval,B2_014,1,,,,,,,,136_001_H11_G,3.66
201604,RA5_395,NA,Offspring,A5,larval,B2_019,32,,,,,,,,136_001_H5_G,4.3
201604,RA5_396,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA4_030,NA
201604,RA5_397,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_096,NA
201604,RA5_399,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA4_104,NA
201604,RA5_401,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA4_113,NA
201604,RA5_402,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_127,NA
201604,RA5_403,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA4_132,NA
201604,RA5_404,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA4_167,NA
201604,RA5_406,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA4_168,NA
201604,RA5_407,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA4_204,NA
201604,RA5_409,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_266,NA
201604,RA5_411,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA4_295,NA
201604,RA5_412,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA4_299,NA
201604,RA5_413,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA4_315,NA
201604,RA5_414,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA4_376,NA
201604,RA5_415,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA4_378,NA
201604,RA5_416,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA4_464,NA
201604,RA5_417,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_005,NA
201604,RA5_418,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_012,NA
201604,RA5_419,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_026,NA
201604,RA5_420,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_042,NA
201604,RA5_421,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_043,NA
201604,RA5_424,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_056,NA
201604,RA5_425,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_070,NA
201604,RA5_426,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_073,NA
201604,RA5_428,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_081,NA
201604,RA5_429,NA,Offspring,A5,larval,B2_009,44,,,,,,,,RA5_110,NA
201604,RA5_431,NA,Offspring,A5,larval,B2_021,14,,,,,,,,RA5_112,NA
201604,RA5_432,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_118,NA
201604,RA5_433,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_134,NA
201604,RA5_435,NA,Offspring,A5,larval,B2_016,41,,,,,,,,RA5_137,NA
201604,RA5_436,NA,Offspring,A5,larval,B2_007,5,,,,,,,,RA5_165,NA
201604,RA5_437,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_169,NA
201604,RA5_438,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_201,NA
201604,RA5_439,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA5_220,NA
201604,RA5_440,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_224,NA
201604,RA5_441,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_226,NA
201604,RA5_442,NA,Offspring,A5,larval,B2_011,30,,,,,,,,RA5_258,NA
201604,RA5_443,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_272,NA
201604,RA5_445,NA,Offspring,A5,larval,B2_004,39,,,,,,,,RA5_275,NA
201604,RA5_446,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_276,NA
201604,RA5_447,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_285,NA
201604,RA5_448,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_293,NA
201604,RA5_451,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_320,NA
201604,RA5_452,NA,Offspring,A5,larval,B2_005,34,,,,,,,,RA5_334,NA
201604,RA5_453,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RA5_348,NA
201604,RA5_454,NA,Offspring,A5,larval,B2_010,4,,,,,,,,RA5_354,NA
201604,RA5_455,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RA5_365,NA
201604,RA5_456,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RA5_373,NA
201604,RA5_457,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_397,NA
201604,RA5_458,NA,Offspring,A5,larval,B2_020,22,,,,,,,,RA5_409,NA
201604,RA5_459,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_416,NA
201604,RA5_460,NA,Offspring,A5,larval,B2_019,32,,,,,,,,RA5_431,NA
201604,RA5_461,NA,Offspring,A5,larval,B2_018,25,,,,,,,,RA5_462,NA
201604,RA5_462,NA,Offspring,A5,larval,B2_021,14,,,,,,,,135_001_A12_G,4.09
201604,RA5_463,NA,Offspring,A5,larval,B2_011,30,,,,,,,,136_001_E12_G,5.09
201604,RA5_464,NA,Offspring,A5,larval,B2_015,13,,,,,,,,136_001_E4_G,ND
201604,RA5_465,NA,Offspring,A5,larval,B2_020,22,,,,,,,,136_001_E7_G,3.62
201604,RA5_466,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RD2_013,NA
201604,RA5_468,NA,Offspring,A5,larval,B2_014,1,,,,,,,,RD2_032,NA
201604,RA5_469,NA,Offspring,A5,larval,B2_015,13,,,,,,,,RD2_055,NA
201604,RA5_470,NA,Offspring,A5,larval,B2_008,68,,,,,,,,RD2_057,NA
201604,RC8_005,NA,Offspring,C8,larval,B1_011,11,,,,,,,,RD2_139,NA
201604,RC8_011,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD2_186,NA
201604,RC8_014,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_008,NA
201604,RC8_015,NA,Offspring,C8,larval,B1_021,36,,,,,,,,RD3_015,NA
201604,RC8_017,NA,Offspring,C8,larval,B1_006,29,,,,,,,,RD3_030,NA
201604,RC8_018,NA,Offspring,C8,larval,B1_019,40,,,,,,,,RD3_034,NA
201604,RC8_019,NA,Offspring,C8,larval,B1_011,11,,,,,,,,RD3_039,NA
201604,RC8_022,NA,Offspring,C8,larval,B1_011,11,,,,,,,,RD3_040,NA
201604,RC8_024,NA,Offspring,C8,larval,B1_019,40,,,,,,,,RD3_071,NA
201604,RC8_026,NA,Offspring,C8,larval,B1_026,17,,,,,,,,RD3_078,NA
201604,RC8_027,NA,Offspring,C8,larval,B1_012,12,,,,,,,,RD3_097,NA
201604,RC8_028,NA,Offspring,C8,larval,B1_004,23,,,,,,,,RD3_136,NA
201604,RC8_031,NA,Offspring,C8,larval,B1_026,17,,,,,,,,RD3_138,NA
201604,RC8_034,NA,Offspring,C8,larval,B1_004,23,,,,,,,,RD3_160,NA
201604,RC8_035,NA,Offspring,C8,larval,B1_011,11,,,,,,,,RD3_164,NA
201604,RC8_039,NA,Offspring,C8,larval,B1_026,17,,,,,,,,RD3_184,NA
201604,RC8_040,NA,Offspring,C8,larval,B1_026,17,,,,,,,,RD3_185,NA
201604,RC8_042,NA,Offspring,C8,larval,B1_023,58,,,,,,,,RD3_191,NA
201604,RC8_043,NA,Offspring,C8,larval,B1_008,43,,,,,,,,141_001_A12_G,3.15
201604,RC8_044,NA,Offspring,C8,larval,B1_033,2,,,,,,,,141_001_A6_G,ND
201604,RC8_045,NA,Offspring,C8,larval,B1_033,2,,,,,,,,141_001_B10_G,ND
201604,RC8_046,NA,Offspring,C8,larval,B1_023,58,,,,,,,,141_001_C10_G,ND
201604,RC8_049,NA,Offspring,C8,larval,B1_011,11,,,,,,,,141_001_D3_G,ND
201604,RC8_050,NA,Offspring,C8,larval,B1_006,29,,,,,,,,141_001_G6_G,3.17
201604,RC8_051,NA,Offspring,C8,larval,B1_011,11,,,,,,,,141_001_H6_G,3.14
201604,RC8_052,NA,Offspring,C8,larval,B1_003,61,,,,,,,,142_001_A1_G,NA
201604,RC8_056,NA,Offspring,C8,larval,B1_037,62,,,,,,,,142_001_A2_G,NA
201604,RC8_057,NA,Offspring,C8,larval,B1_010,55,,,,,,,,142_001_A4_G,NA
201604,RC8_058,NA,Offspring,C8,larval,B1_036,31,,,,,,,,142_001_A7_G,NA
201604,RC8_060,NA,Offspring,C8,larval,B1_019,40,,,,,,,,142_001_G4_G,NA
201604,RC8_061,NA,Offspring,C8,larval,B1_036,31,,,,,,,,RD2_138,NA
201604,RC8_062,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD2_151,NA
201604,RC8_063,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD2_156,NA
201604,RC8_069,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD2_168,NA
201604,RC8_070,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD2_194,NA
201604,RC8_071,NA,Offspring,C8,larval,B1_004,23,,,,,,,,RD2_205,NA
201604,RC8_073,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_016,NA
201604,RC8_074,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_019,NA
201604,RC8_076,NA,Offspring,C8,larval,B1_021,36,,,,,,,,RD3_023,NA
201604,RC8_077,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_044,NA
201604,RC8_078,NA,Offspring,C8,larval,B1_010,55,,,,,,,,RD3_063,NA
201604,RC8_080,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_077,NA
201604,RC8_081,NA,Offspring,C8,larval,B1_008,43,,,,,,,,RD3_079,NA
201604,RC8_084,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_132,NA
201604,RC8_087,NA,Offspring,C8,larval,B1_011,11,,,,,,,,RD3_142,NA
201604,RC8_088,NA,Offspring,C8,larval,B1_023,58,,,,,,,,RD3_156,NA
201604,RC8_089,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD3_179,NA
201604,RC8_090,NA,Offspring,C8,larval,B1_015,21,,,,,,,,RD3_189,NA
201604,RC8_093,NA,Offspring,C8,larval,B1_033,2,,,,,,,,RD3_195,NA
201604,RC8_099,7.15,Offspring,C8,larval,B1_004,23,,,,,,,,RD3_201,NA
201604,RC8_100,7.95,Offspring,C8,larval,B1_025,66,,,,,,,,RD3_208,NA
