Cohort,PrawnID,GAV,Age,Class,FamID,IntFamID,GAVoffspringcount,,,IntFamID,GAVoffspringcount
201604,201604_135_001_E8_G,3.83,pond,Offspring,B2_003,34,13,,,,
201604,201604_135_001_D11_G,4.31,pond,Offspring,B2_003,34,13,,,,
201604,201604_135_001_A5_G,0,pond,Offspring,B2_003,34,13,,,,
201604,201604_135_001_C7_G,0,pond,Offspring,B2_003,34,13,,,,
201604,201604_136_001_D12_G,0,pond,Offspring,B2_003,34,13,,,,
201602,201602BR096,1.7,broodstock,father,B3_016,35,25,,,,
201602,201602BR075,2.43,broodstock,mother,B3_016,35,25,,,,
201602,RD2_006,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_008,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_012,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_028,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_031,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_032,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_038,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_052,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_057,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_063,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_068,NA,larval,Offspring,B3_016,35,25,,,,
201602,RD2_070,NA,larval,Offspring,B3_016,35,25,,,,
201602,201602_141_001_C2_G,3.09,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_F9_G,3.71,pond,Offspring,B3_016,35,25,,,,
201602,201602_141_001_A9_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_141_001_B1_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_141_001_B5_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_141_001_C9_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_141_001_F7_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_A3_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_A5_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_B5_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_E9_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_F1_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602_142_005_H8_G,0,pond,Offspring,B3_016,35,25,,,,
201602,201602BR020,NA,broodstock,father,B3_019,36,12,,,,
201602,201602BR085,1.31,broodstock,mother,B3_019,36,12,,,,
201602,RD2_020,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD2_024,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD2_029,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD2_088,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL031,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL052,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL064,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL069,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL074,NA,larval,Offspring,B3_019,36,12,,,,
201602,RD3_PL077,NA,larval,Offspring,B3_019,36,12,,,,
201602,201602_141_001_D10_G,0,pond,Offspring,B3_019,36,12,,,,
201602,201602_142_005_H3_G,0,pond,Offspring,B3_019,36,12,,,,
201602,201602BR093,1.73,broodstock,father,B3_004,37,19,,,,
201602,201602BR036,2.76,broodstock,mother,B3_004,37,19,,,,
201602,RD2_033,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL006,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL007,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL008,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL012,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL013,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL034,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL035,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL039,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL041,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL045,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL051,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL053,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL056,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL059,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL065,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL081,NA,larval,Offspring,B3_004,37,19,,,,
201602,RD3_PL094,NA,larval,Offspring,B3_004,37,19,,,,
201602,201602_141_001_E10_G,0,pond,Offspring,B3_004,37,19,,,,
201602,201604_136_001_B12_G,0,pond,Offspring,B2_020,38,5,,,,
201604,201604BR261,NA,broodstock,father,B2_020,38,5,,,,
201604,201604BR103,3.41,broodstock,mother,B2_020,38,5,,,,
201604,201604_135_001_B9_G,3.26,pond,Offspring,B2_020,38,5,,,,
201604,201604_136_001_H11_G,3.66,pond,Offspring,B2_020,38,5,,,,
201604,201604_136_001_H5_G,4.3,pond,Offspring,B2_020,38,5,,,,
201604,201604_136_001_A3_G,0,pond,Offspring,B2_020,38,5,,,,
201604,201604BR376,3.34,broodstock,father,B2_018,39,1,,,,
201604,201604BR457,2.28,broodstock,mother,B2_018,39,1,,,,
201604,201604_135_001_F5_G,0,pond,Offspring,B2_018,39,1,,,,
201604,201604BR277,3.38,broodstock,father,B2_011,40,3,,,,
201604,201604BR003,3.03,broodstock,mother,B2_011,40,3,,,,
201604,201604_135_001_C2_G,4.17,pond,Offspring,B2_011,40,3,,,,
201604,201604_135_001_D12_G,4.35,pond,Offspring,B2_011,40,3,,,,
201604,201604_136_001_A7_G,0,pond,Offspring,B2_011,40,3,,,,
201602,201602BR093,1.73,broodstock,father,B3_008,41,18,,,,
201602,201602BR054,2.22,broodstock,mother,B3_008,41,18,,,,
201602,D1.PL005,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1.PL006,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1.PL018,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1.PL026,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1.PL089,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1_Plate1_B11G,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1_Plate1_B8G,NA,larval,Offspring,B3_008,41,18,,,,
201602,D1_Plate1_H4G,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL004,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL021,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL032,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL055,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL066,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD3_PL070,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD4_PL052,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD4_PL063,NA,larval,Offspring,B3_008,41,18,,,,
201602,RD4_PL081,NA,larval,Offspring,B3_008,41,18,,,,
201602,201602_142_005_E1_G,0,pond,Offspring,B3_008,41,18,,,,
201602,201602BR110,0,broodstock,father,B3_009,42,19,,,,
201602,201602BR054,2.22,broodstock,mother,B3_009,42,19,,,,
201602,D1.PL021,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1.PL030,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1.PL058,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1.PL067,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1.PL076,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1.PL081,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_A11G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_B12G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_D1G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_E9G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_F11G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_G11G,NA,larval,Offspring,B3_009,42,19,,,,
201602,D1_Plate1_H7G,NA,larval,Offspring,B3_009,42,19,,,,
201602,RD4_PL010,NA,larval,Offspring,B3_009,42,19,,,,
201602,RD4_PL062,NA,larval,Offspring,B3_009,42,19,,,,
201602,201602_141_001_G3_G,3.16,pond,Offspring,B3_009,42,19,,,,
201602,201602_141_001_A5_G,0,pond,Offspring,B3_009,42,19,,,,
201602,201602_141_001_B4_G,0,pond,Offspring,B3_009,42,19,,,,
201602,201602_141_001_E12_G,0,pond,Offspring,B3_009,42,19,,,,
201604,201604BR189,3.85,broodstock,father,B2_005,43,2,,,,
201604,201604BR085,3.97,broodstock,mother,B2_005,43,2,,,,
201604,201604_135_001_E11_G,3.59,pond,Offspring,B2_005,43,2,,,,
201604,201604_136_001_E6_G,4.06,pond,Offspring,B2_005,43,2,,,,
201604,201604BR247,3.16,broodstock,father,B2_019,44,3,,,,
201604,201604BR474,NA,broodstock,mother,B2_019,44,3,,,,
201604,201604_135_001_D9_G,3.48,pond,Offspring,B2_019,44,3,,,,
201604,201604_136_001_G11_G,6.3,pond,Offspring,B2_019,44,3,,,,
201604,201604_135_001_G6_G,0,pond,Offspring,B2_019,44,3,,,,
201602,201602BR125,NA,broodstock,father,B3_005,45,17,,,,
201602,201602BR036,2.76,broodstock,mother,B3_005,45,17,,,,
201602,RD2_040,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD2_041,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD2_065,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD2_094,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL040,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL063,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL071,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL075,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL078,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL091,NA,larval,Offspring,B3_005,45,17,,,,
201602,RD3_PL093,NA,larval,Offspring,B3_005,45,17,,,,
201602,201602_141_001_C7_G,0,pond,Offspring,B3_005,45,17,,,,
201602,201602_141_001_D12_G,0,pond,Offspring,B3_005,45,17,,,,
201602,201602_141_001_E5_G,0,pond,Offspring,B3_005,45,17,,,,
201602,201602_142_005_D4_G,0,pond,Offspring,B3_005,45,17,,,,
201602,201602_142_005_E6_G,0,pond,Offspring,B3_005,45,17,,,,
201602,201602_142_005_F10_G,0,pond,Offspring,B3_005,45,17,,,,
201604,201604BR170,3.94,broodstock,father,B2_004,46,1,,,,
201604,201604BR021,3.01,broodstock,mother,B2_004,46,1,,,,
201604,201604_135_001_F4_G,0,pond,Offspring,B2_004,46,1,,,,
201602,201602BR113,NA,broodstock,father,B3_001,47,17,,,,
201602,201602BR026,0,broodstock,mother,B3_001,47,17,,,,
201602,RD2_045,NA,larval,Offspring,B3_001,47,17,,,,
201602,RD3_PL019,NA,larval,Offspring,B3_001,47,17,,,,
201602,RD3_PL023,NA,larval,Offspring,B3_001,47,17,,,,
201602,RD3_PL043,NA,larval,Offspring,B3_001,47,17,,,,
201602,RD3_PL044,NA,larval,Offspring,B3_001,47,17,,,,
201602,RD3_PL050,NA,larval,Offspring,B3_001,47,17,,,,
201602,201602_141_001_H6_G,3.14,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_A12_G,3.15,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_G6_G,3.17,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_A6_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_B10_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_C10_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_141_001_D3_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_142_005_B1_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_142_005_D5_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_142_005_G10_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602_142_005_H1_G,0,pond,Offspring,B3_001,47,17,,,,
201602,201602BR102,3.57,broodstock,father,B3_003,48,15,,,,
201602,201602BR035,1.84,broodstock,mother,B3_003,48,15,,,,
201602,RD2_010,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD2_015,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD2_027,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD2_053,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD2_064,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL001,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL015,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL038,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL048,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL054,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL060,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL067,NA,larval,Offspring,B3_003,48,15,,,,
201602,RD3_PL068,NA,larval,Offspring,B3_003,48,15,,,,
201602,201602_142_005_B10_G,0,pond,Offspring,B3_003,48,15,,,,
201602,201602_142_005_H11_G,0,pond,Offspring,B3_003,48,15,,,,
201602,201602BR104,0,broodstock,father,B3_015,49,11,,,,
201602,201602BR069,2.2,broodstock,mother,B3_015,49,11,,,,
201602,D1.PL007,NA,larval,Offspring,B3_015,49,11,,,,
201602,D1.PL010,NA,larval,Offspring,B3_015,49,11,,,,
201602,D1.PL042,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD3_PL029,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD4_PL015,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD4_PL022,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD4_PL028,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD4_PL043,NA,larval,Offspring,B3_015,49,11,,,,
201602,RD4_PL094,NA,larval,Offspring,B3_015,49,11,,,,
201602,201602_141_001_B2_G,0,pond,Offspring,B3_015,49,11,,,,
201602,201602_141_001_E3_G,0,pond,Offspring,B3_015,49,11,,,,
201604,201602BR127,0,broodstock,father,B3_029,50,8,,,,
201604,201602BR018,NA,broodstock,mother,B3_029,50,8,,,,
201604,RD3_PL062,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD3_PL088,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD4_PL012,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD4_PL035,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD4_PL037,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD4_PL040,NA,larval,Offspring,B3_029,50,8,,,,
201604,RD4_PL046,NA,larval,Offspring,B3_029,50,8,,,,
201604,201602_141_001_F8_G,0,pond,Offspring,B3_029,50,8,,,,
201604,201604BR359,4.35,broodstock,father,B2_016,51,4,,,,
201604,201604BR071,3.5,broodstock,mother,B2_016,51,4,,,,
201604,201604_135_001_A6_G,3.02,pond,Offspring,B2_016,51,4,,,,
201604,201604_136_001_A12_G,3.45,pond,Offspring,B2_016,51,4,,,,
201604,201604_136_001_F12_G,3.52,pond,Offspring,B2_016,51,4,,,,
201604,201604_135_001_C5_G,0,pond,Offspring,B2_016,51,4,,,,
201604,201604BR133,3.9,broodstock,father,B2_002,52,3,,,,
201604,201604BR062,3.06,broodstock,mother,B2_002,52,3,,,,
201604,201604_135_001_D10_G,3.07,pond,Offspring,B2_002,52,3,,,,
201604,201604_135_001_G8_G,3.27,pond,Offspring,B2_002,52,3,,,,
201604,201604_136_001_D8_G,3.99,pond,Offspring,B2_002,52,3,,,,
201604,201604BR231,3.15,broodstock,father,B2_009,53,5,,,,
201604,201604BR074,4.09,broodstock,mother,B2_009,53,5,,,,
201604,201604_135_001_A7_G,2.96,pond,Offspring,B2_009,53,5,,,,
201604,201604_135_001_E1_G,3.46,pond,Offspring,B2_009,53,5,,,,
201604,201604_135_001_C12_G,3.91,pond,Offspring,B2_009,53,5,,,,
201604,201604_136_001_B6_G,7.28,pond,Offspring,B2_009,53,5,,,,
201604,201604_135_001_D4_G,0,pond,Offspring,B2_009,53,5,,,,
201602,201602BR102,3.57,broodstock,father,B3_017,54,10,,,,
201602,201602BR075,2.43,broodstock,mother,B3_017,54,10,,,,
201602,RD2_001,NA,larval,Offspring,B3_017,54,10,,,,
201602,RD2_025,NA,larval,Offspring,B3_017,54,10,,,,
201602,RD2_056,NA,larval,Offspring,B3_017,54,10,,,,
201602,RD2_069,NA,larval,Offspring,B3_017,54,10,,,,
201602,RD2_075,NA,larval,Offspring,B3_017,54,10,,,,
201602,RD2_092,NA,larval,Offspring,B3_017,54,10,,,,
201602,201602_141_001_A11_G,0,pond,Offspring,B3_017,54,10,,,,
201602,201602_142_005_D8_G,0,pond,Offspring,B3_017,54,10,,,,
201602,201602_142_005_E7_G,0,pond,Offspring,B3_017,54,10,,,,
201602,201602_142_005_E8_G,0,pond,Offspring,B3_017,54,10,,,,
201602,201602BR109,NA,broodstock,father,B3_010,55,7,,,,
201602,201602BR055,1.63,broodstock,mother,B3_010,55,7,,,,
201602,RD3_PL026,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD3_PL083,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD4_PL005,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD4_PL065,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD4_PL074,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD4_PL078,NA,larval,Offspring,B3_010,55,7,,,,
201602,RD4_PL083,NA,larval,Offspring,B3_010,55,7,,,,
201604,201604BR223,NA,broodstock,father,B2_008,56,0,,,,
201604,201604BR119,4,broodstock,mother,B2_008,56,0,,,,
201604,201604BR322,5.98,broodstock,father,B2_012,57,0,,,,
201604,201604BR427,0,broodstock,mother,B2_012,57,0,,,,
201602,201602BR105,1.39,broodstock,father,B3_014,58,9,,,,
201602,201602BR066,3.32,broodstock,mother,B3_014,58,9,,,,
201602,RD2_004,NA,larval,Offspring,B3_014,58,9,,,,
201602,RD2_013,NA,larval,Offspring,B3_014,58,9,,,,
201602,RD2_042,NA,larval,Offspring,B3_014,58,9,,,,
201602,RD2_046,NA,larval,Offspring,B3_014,58,9,,,,
201602,RD2_050,NA,larval,Offspring,B3_014,58,9,,,,
201602,RD2_084,NA,larval,Offspring,B3_014,58,9,,,,
201602,201602_141_001_H5_G,3.14,pond,Offspring,B3_014,58,9,,,,
201602,201602_141_001_A7_G,0,pond,Offspring,B3_014,58,9,,,,
201602,201602_141_001_F1_G,0,pond,Offspring,B3_014,58,9,,,,
201602,201602BR096,1.7,broodstock,father,B3_006,59,3,,,,
201602,201602BR039,2.98,broodstock,mother,B3_006,59,3,,,,
201602,RD3_PL005,NA,larval,Offspring,B3_006,59,3,,,,
201602,RD3_PL046,NA,larval,Offspring,B3_006,59,3,,,,
201602,RD3_PL082,NA,larval,Offspring,B3_006,59,3,,,,
201604,201602BR126,NA,broodstock,father,B3_023,60,5,,,,
201604,201602BR031,0,broodstock,mother,B3_023,60,5,,,,
201604,RD3_PL002,NA,larval,Offspring,B3_023,60,5,,,,
201604,201602_141_001_A4_G,0,pond,Offspring,B3_023,60,5,,,,
201604,201602_141_001_D2_G,0,pond,Offspring,B3_023,60,5,,,,
201604,201602_141_001_G5_G,0,pond,Offspring,B3_023,60,5,,,,
201604,201602_142_005_A9_G,0,pond,Offspring,B3_023,60,5,,,,
201701,,,,,,,,0,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
201701,,,,,,,,,,,
