Cohort,Farmcode,Type,Offspring ID,OffspringlgGAV,FatherID,FatherLog10GAV,MotherID,MotherlgGAV,FamilyID,,Family ID,FinalFamno.,offspring count,pondprop.(%),larval prop.(%),Fatherld,Mother ld,Meanparentld,Max ld,Min ld,Mean Offspring ld,Family ID
201701,156,pond,G1T1701_156_001_F2_G,1.56,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_A2_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_003_E3_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_005_H6_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_G4_MP,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_007_G2_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_A2_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,3.352532933,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_010_B7_G,NA,G1T1701_BR_112_MP,#N/A,G1T1701_BR_002_P,6.0305894,G1T1701_BR_112_MP__G1T1701_BR_002_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_A11_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_B2_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_C7_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_E10_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_F2_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_003_D4_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_003_H1_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_B1_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_D5_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_E2_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_005_D4_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_A5_MP,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_A7_MP,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_008_A8_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_008_D5_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_008_F7_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_008_G6_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_G1_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_G4_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_010_A5_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_010_D10_G,NA,G1T1701_BR_113_MP,6.293253047,G1T1701_BR_262_MP,6.172809574,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_E9_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_015_P,4.945188215,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_C6_MP,NA,G1T1701_BR_119_MP,0,G1T1701_BR_015_P,#N/A,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_001_E9_G,0,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_001_F3_G,0,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_B4_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_E4_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_B4_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_B8_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_004_C8_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_005_A1_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_B9_MP,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_006_H5_MP,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_D10_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_D11_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_E10_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_E11_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,#N/A,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_H1_G,NA,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,6.425684471,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_001_D11_G,0,G1T1701_BR_123_MP,0,G1T1701_BR_251_MP,6.425684471,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_002_B8_G,NA,G1T1701_BR_123_MP,0,G1T1701_BR_251_MP,6.425684471,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_009_C2_G,NA,G1T1701_BR_123_MP,0,G1T1701_BR_251_MP,6.425684471,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,156,pond,G1T1701_156_010_B3_G,NA,G1T1701_BR_123_MP,0,G1T1701_BR_251_MP,#N/A,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_A1_G,1.32,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_A12_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_A2_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_A7_G,1.29,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_B10_G,1.17,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_B6_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_B7_G,0.64,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_B8_G,1.12,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_C9_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_D4_G,3.25,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_D6_G,1.44,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_E11_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_F7_G,0.97,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_G6_G,0.87,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_G8_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_G9_G,0.95,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_H4_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_H6_G,0,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_001_H8_G,0.84,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_B11_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_B3_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_G2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_G4_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_H5_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_002_H8_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_A3_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_A4_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_A6_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_B2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_B4_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_B5_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_B9_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_C10_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_C9_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_D12_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_D7_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_D9_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_F10_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_F3_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_G3_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_G8_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_H4_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_003_H5_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_A12_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_A2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_A8_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_C2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_C3_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_C6_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_D6_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_F12_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_F2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_G4_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_004_H2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_A10_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_A11_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_A2_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_B7_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_C10_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,156,pond,G1T1701_156_005_C11_G,NA,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.0305894,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
